Equipment_id,Timestamp,Engine_temp,oil_pressure,Hydraulic_pressure,Operating_hours,Vibrations,Tool_wear,Fuel_rate,Ambient_temp,Terrain_type,Failure_event
FCFLA57,2024-12-01,489,2.658754062,308.3,1522,49.1,22,9.22885607,298.2,"""plain""",1
FCFLA58,2024-12-01,2143,3.853206431,308.2,1654,32.1,25,5.925107221,298.1,"""mixed""",0
FCFLA59,2024-12-01,546,4.851892187,308.2,1736,26.8,27,3.735397979,298.1,"""marshy""",1
FCFLA60,2024-12-01,997,4.416057798,308.1,1587,32.3,30,6.087603739,298,"""paved""",0
FCFLA61,2024-12-01,840,2.38850886,308.2,1390,47.5,33,5.910935982,298.1,"""sandy_wet""",0
FCFLA62,2024-12-01,885,2.595258832,308.1,1454,37.1,35,6.281356915,298,"""alluvial""",1
FCFLA63,2024-12-01,897,3.410800042,308.1,1440,43.7,37,4.636446543,298,,0
FCFLA64,2024-12-01,983,2.262431298,308,1954,21.1,42,6.521835644,297.9,"""rocky""",0
FCFLA65,2024-12-01,722,3.775291779,308,1800,24.8,44,2.813665785,297.9,"""rocky""",0
FCFLA66,2024-12-01,1067,4.434499033,308,1524,37,49,4.109890158,298,"""sandy""",0
FCFLA67,2024-12-01,542,4.254908285,308,1520,39.6,51,8.099125506,298,"""plain""",1
FCFLA68,2024-12-01,691,4.19682616,308.1,1452,40.8,56,5.681365047,298.1,"""mixed""",1
FCFLA69,2024-12-01,499,1.954928139,308.1,1484,40.4,59,8.795584313,298.1,"""mixed""",1
FCFLA70,2024-12-01,973,1.745771099,308,1426,46,61,4.873722624,298.1,"""marshy""",1
FCFLA71,2024-12-01,946,3.849383377,308,1652,28.5,63,6.707001242,298.1,"""plain""",0
FCFLA72,2024-12-01,594,2.815001427,308,1401,54.7,65,5.785647553,298,"""sandy-wet""",1
FCFLA73,2024-12-01,976,3.39895702,307.9,1750,26.6,67,4.262822449,298,"""alluvial""",0
FCFLA74,2024-12-01,572,4.425364303,308,1479,50.7,70,6.432936316,298,"""marshy""",0
FCFLA75,2024-12-01,621,3.212518971,308,1620,29.4,75,1.170841376,298,"""plain""",1
FCFLA76,2024-12-01,1235,2.925276875,308.1,1819,23.4,78,5.589505083,298,"""paved""",1
FCFLA77,2024-12-01,1007,3.95716375,308.1,1456,43.7,80,7.097336389,298.1,"""paved""",1
FCFLA78,2024-12-01,569,3.149942157,308,1626,36.5,83,8.260608254,298.1,"""sandy_wet""",1
FCFLA79,2024-12-01,923,2.965317209,308.1,1390,49.8,85,5.9397089,298.1,"""sandy_wet""",1
FCFLA80,2024-12-01,654,3.889446798,308.2,1469,43,88,6.338459494,298.2,"""alluvial""",0
FCFLA81,2024-12-01,1032,2.187449269,308.3,2051,19.2,90,0.802338474,298.2,"""alluvial""",1
FCFLA82,2024-12-01,768,3.930075806,308.3,1568,36,92,8.669401284,298.2,"""plain""",1
FCFLA83,2024-12-01,1041,2.710782286,308.3,1589,33.2,94,5.166483134,298.2,"""rocky""",0
FCFLA84,2024-12-01,647,3.086512164,308.3,1805,31.6,96,8.270053285,298.2,"""rocky""",0
FCFLA85,2024-12-01,500,5.399561339,308.4,1385,42.2,98,13.96014886,298.2,"""sandy""",1
FCFLA86,2024-12-01,412,3.053376119,308.4,1436,46.7,103,4.36654156,298.1,"""plain""",0
FCFLA87,2024-12-01,549,3.374475497,308.4,1438,45.6,105,5.72738184,298.1,"""mixed""",1
FCFLA88,2024-12-01,1031,2.441322241,308.3,1473,42.6,107,4.167830604,298,"""mixed""",0
FCFLA89,2024-12-01,790,4.763694361,308.4,1335,40.2,109,8.891062982,298.1,"""marshy""",0
FCFLA90,2024-12-01,1032,2.743544067,308.5,1392,44.8,111,8.270690131,298.1,"""plain""",0
FCFLA91,2024-12-01,924,3.258789351,308.5,1372,51.1,116,6.835463353,298.1,"""sandy-wet""",0
FCFLA92,2024-12-01,499,2.237017844,308.6,1716,30.7,119,6.676767864,298.1,"""alluvial""",1
FCFLA93,2024-12-01,544,3.573358565,308.5,1395,46.2,122,4.029156016,298,"""marshy""",1
FCFLA94,2024-12-01,505,4.29602848,308.5,1713,25.3,124,6.603779859,298,"""plain""",1
FCFLA95,2024-12-01,885,3.187193468,308.5,2129,18.7,126,7.628478897,297.9,"""paved""",1
FCFLA96,2024-12-01,882,4.37445591,308.3,1567,35.6,131,3.925168842,297.8,"""paved""",0
FCFLA97,2024-12-01,936,2.940127611,308.4,1622,38.3,134,5.477091915,297.8,"""sandy_wet""",1
FCFLA98,2024-12-01,788,3.43029847,308.4,1740,27.1,136,3.310953735,297.7,"""sandy_wet""",0
FCFLA99,2024-12-01,610,3.216234911,308.4,1512,35.1,138,3.987396883,297.8,"""alluvial""",0
FCFLA100,2024-12-01,428,2.322199422,308.4,1479,43.5,143,6.124861525,297.8,"""alluvial""",1
FCFLA101,2024-12-01,738,2.223118357,308.4,1737,27.5,146,6.593811189,297.8,"""plain""",0
FCFLA102,2024-12-01,517,1.845045939,308.4,2129,19.2,148,4.534602727,297.8,"""plain""",1
FCFLA103,2024-12-01,667,3.033921531,308.4,1374,47.1,150,5.834819421,297.8,"""mixed""",1
FCFLA104,2024-12-01,554,2.306515589,308.4,1579,36.6,152,9.34525279,297.8,"""marshy""",1
FCFLA105,2024-12-01,586,2.179880721,308.5,1305,47.2,155,6.722774867,297.9,"""paved""",0
FCFLA106,2024-12-01,957,2.864088192,308.5,1449,40.8,157,6.208948057,297.9,"""sandy_wet""",1
FCFLA107,2024-12-01,648,1.929845223,308.6,1526,41.8,160,7.745250072,298,"""alluvial""",1
FCFLA108,2024-12-01,1009,4.155122309,308.6,1453,44.1,165,7.459583237,298,"""rocky""",1
FCFLA109,2024-12-01,629,3.729362006,308.6,1468,36,168,7.120917667,297.9,"""rocky""",1
FCFLA110,2024-12-01,915,4.008496774,308.6,1313,50.8,170,5.455346274,298,"""sandy""",0
FCFLA111,2024-12-01,371,2.488661801,308.5,1300,53,172,5.07480778,297.9,"""plain""",1
FCFLA112,2024-12-01,898,3.162766965,308.4,1646,40.6,175,13.58341972,297.9,"""mixed""",0
FCFLA113,2024-12-01,495,3.541827446,308.4,1714,33.2,177,4.438543557,297.8,"""mixed""",1
FCFLA114,2024-12-01,914,3.586253409,308.4,1685,28.4,179,4.453000127,297.8,"""marshy""",1
FCFLA115,2024-12-01,1168,1.890517436,308.4,1512,39.9,181,3.894231096,297.8,"""plain""",1
FCFLA116,2024-12-01,707,2.634857565,308.4,1612,32.1,183,4.488514571,297.8,"""sandy-wet""",0
FCFLA117,2024-12-01,574,2.45406964,308.4,1550,38.2,185,8.334916112,297.8,"""alluvial""",1
FCFLA118,2024-12-01,717,2.600141891,308.4,1518,32.5,190,2.569573628,297.8,"""marshy""",1
FCFLA119,2024-12-01,496,4.845074483,308.5,1448,40,192,15.46040695,297.8,"""plain""",1
FCFLA120,2024-12-01,1111,2.908997177,308.5,1561,46.3,194,7.195431409,297.8,"""paved""",1
FCFLA121,2024-12-01,566,2.944894992,308.5,1488,41.9,196,7.214433356,297.8,"""paved""",0
FCFLA122,2024-12-01,708,4.256101514,308.5,1699,27.8,199,5.068812985,297.8,"""sandy_wet""",0
FCFLA123,2024-12-01,1537,4.958383013,308.5,1501,41.4,201,5.902650249,297.7,"""sandy_wet""",0
FCFLA124,2024-12-01,1201,4.704802332,308.5,1373,56.7,203,8.118579755,297.7,"""alluvial""",0
FCFLA125,2024-12-01,587,3.94412927,308.4,1703,31.4,205,8.095783075,297.6,"""alluvial""",1
FCFLA126,2024-12-01,690,2.758632963,308.5,1720,29.9,210,6.208755232,297.7,"""plain""",1
FCFLA127,2024-12-01,397,4.234094848,308.4,1398,41.9,215,11.44139542,297.6,"""rocky""",1
FCFLA128,2024-12-01,940,5.436204974,308.4,1391,51.9,218,5.036528615,297.6,"""rocky""",0
FCFLA129,2024-12-01,527,3.267653731,308.3,1538,40.2,0,7.484247583,297.6,"""sandy""",1
FCFLA130,2024-12-01,679,2.941300447,308.2,1647,31.3,3,7.880442478,297.5,"""plain""",1
FCFLA131,2024-12-01,563,3.226487087,308.1,1469,44.8,5,1.567822839,297.5,"""mixed""",1
FCFLA132,2024-12-01,680,2.344083155,308.1,1749,25.9,8,6.19247068,297.4,"""mixed""",1
FCFLA133,2024-12-01,647,2.700602791,308.2,1995,20.5,10,7.882033072,297.6,"""marshy""",0
FCFLA134,2024-12-01,739,3.405188455,308.3,1742,27.7,13,8.951781472,297.6,"""plain""",1
FCFLA135,2024-12-01,1126,2.148108388,308.2,1563,38.2,15,3.422696977,297.5,"""sandy-wet""",0
FCFLA136,2024-12-01,1145,4.436744615,308.2,1713,32.2,17,5.686701371,297.5,"""alluvial""",0
FCFLA137,2024-12-01,616,4.428794968,308.1,1474,39.4,20,5.175949281,297.4,"""marshy""",0
FCFLA138,2024-12-01,845,3.779472379,308.2,1530,32.6,22,7.825719783,297.4,"""plain""",0
FCFLA139,2024-12-01,496,2.714257622,308.2,1471,46.5,25,6.77725727,297.4,"""paved""",1
FCFLA140,2024-12-01,380,2.393187575,308.3,1388,48.6,27,6.411880481,297.5,"""paved""",1
FCFLA141,2024-12-01,887,3.307588243,308.2,2448,13.8,29,9.062877545,297.5,"""sandy_wet""",0
FCFLA142,2024-12-01,1179,3.308126694,308.3,1585,32.9,32,6.162965271,297.5,"""sandy_wet""",0
FCFLA143,2024-12-01,565,2.874321866,308.3,1459,45.2,34,14.47957576,297.5,"""alluvial""",1
FCFLA144,2024-12-01,1089,2.725300475,308.3,1544,40.8,37,13.376654,297.5,"""alluvial""",1
FCFLA145,2024-12-01,675,4.119901132,308.3,1617,31.7,39,3.520088933,297.6,"""plain""",0
FCFLA146,2024-12-01,534,3.962444863,308.3,1595,34.3,41,6.387971676,297.6,"""plain""",1
FCFLA147,2024-12-01,1297,1.650601481,308.3,1400,44.3,43,3.442698113,297.6,"""mixed""",0
FCFLA148,2024-12-01,619,2.274108677,308.4,1611,31,48,8.247605371,297.6,"""marshy""",1
FCFLA149,2024-12-01,614,2.777943792,308.4,1507,46,51,3.654726062,297.6,"""paved""",0
FCFLA150,2024-12-01,935,3.819247589,308.3,1674,30,54,5.480947786,297.5,"""sandy_wet""",0
FCFLA151,2024-12-01,792,4.943103043,308.3,1658,34.3,59,6.1445404,297.6,"""alluvial""",0
FCFLA152,2024-12-01,971,4.482730073,308.3,1623,36.9,61,6.670373082,297.6,"""rocky""",0
FCFLA153,2024-12-01,639,5.226335922,308.4,1398,48.9,63,4.721771294,297.6,"""rocky""",1
FCFLA154,2024-12-01,1008,2.539658358,308.4,1517,34.2,66,9.541675103,297.6,"""paved""",1
FCFLA155,2024-12-01,1013,2.716310543,308.3,1467,36.7,68,8.349537852,297.6,,1
FCFLA156,2024-12-01,626,3.014915091,308.3,1567,34.6,71,6.20352397,297.6,"""rocky""",1
FCFLA157,2024-12-01,672,5.648501615,308.3,1521,38.2,74,6.169548912,297.5,"""rocky""",1
FCFLA158,2024-12-01,1583,1.964509192,308.3,1596,36.8,77,6.0831389,297.5,"""sandy""",0
FCFLA159,2024-12-01,872,3.313780745,308.3,1640,30.9,79,7.33699729,297.6,"""plain""",0
FCFLA160,2024-12-01,722,3.205493407,308.3,1438,47.8,84,6.150237921,297.6,"""mixed""",0
FCFLA161,2024-12-01,1185,3.953726305,308.4,1407,55.2,86,4.745544577,297.6,"""mixed""",1
FCFLA162,2024-12-01,405,3.744056549,308.4,1353,57.5,88,5.171750586,297.6,"""marshy""",1
FCFLA163,2024-12-01,1086,2.625588801,308.5,1552,40.9,90,3.765344712,297.6,"""plain""",0
FCFLA164,2024-12-01,752,2.917488493,308.4,1569,38.3,93,5.365836692,297.6,"""sandy-wet""",1
FCFLA165,2024-12-01,854,3.701387056,308.4,1489,39.5,96,10.27598283,297.5,"""alluvial""",1
FCFLA166,2024-12-01,938,3.773804107,308.4,1587,36.1,98,6.109775368,297.5,"""marshy""",0
FCFLA167,2024-12-01,1103,3.214466104,308.3,1622,37.2,103,7.848660723,297.5,"""plain""",1
FCFLA168,2024-12-01,775,4.427195104,308.4,1604,38.1,106,6.825079541,297.5,"""paved""",1
FCFLA169,2024-12-01,1048,2.603507529,308.3,1405,51.7,108,7.099990708,297.4,"""paved""",1
FCFLA170,2024-12-01,908,3.033810183,308.3,1412,42,111,4.897281715,297.4,"""sandy_wet""",1
FCFLA171,2024-12-01,711,0.277026815,308.3,1431,43,113,7.959514618,297.4,"""sandy_wet""",1
FCFLA172,2024-12-01,367,3.092527386,308.2,1533,37.4,115,4.256093122,297.4,"""alluvial""",1
FCFLA173,2024-12-01,834,5.07602409,308.2,1401,51.9,117,3.652050151,297.4,"""alluvial""",1
FCFLA174,2024-12-01,512,2.596976215,308.2,1424,53.9,120,6.619944062,297.4,"""plain""",1
FCFLA175,2024-12-01,496,2.776466528,308.2,1754,29.4,123,7.044184329,297.3,"""rocky""",1
FCFLA176,2024-12-01,956,2.081544139,308.2,1754,26.8,125,4.666259575,297.3,"""rocky""",0
FCFLA177,2024-12-01,822,4.735052942,308.3,2564,12.8,127,3.570197337,297.5,"""sandy""",0
FCFLA178,2024-12-01,468,1.87112655,308.5,1546,40.4,129,7.339342575,297.5,"""plain""",1
FCFLA179,2024-12-01,716,2.264139453,308.5,1335,48,131,7.098555583,297.5,"""mixed""",0
FCFLA180,2024-12-01,607,4.692884107,308.6,1842,27,133,7.188208573,297.5,"""mixed""",1
FCFLA181,2024-12-01,805,3.235801444,308.5,1712,26.8,136,11.76667358,297.5,"""marshy""",1
FCFLA182,2024-12-01,482,2.704870344,308.6,1414,45.4,138,7.348635037,297.6,"""plain""",0
FCFLA183,2024-12-01,649,3.880061013,308.7,1319,50.9,141,4.496855883,297.6,"""sandy-wet""",0
FCFLA184,2024-12-01,491,2.883946428,308.7,1249,60.4,143,6.243481895,297.7,"""alluvial""",1
FCFLA185,2024-12-01,1363,3.676642434,308.7,1455,48.2,145,4.376828199,297.6,"""marshy""",1
FCFLA186,2024-12-01,934,3.780505947,308.7,1408,54.8,147,6.937541795,297.6,"""plain""",0
FCFLA187,2024-12-01,1288,3.87078183,308.7,1460,46.7,150,13.27609129,297.6,"""paved""",1
FCFLA188,2024-12-01,950,3.004948058,308.6,1491,38.1,152,13.11044077,297.6,"""paved""",0
FCFLA189,2024-12-01,635,1.971362125,308.5,1490,43.4,154,10.17227075,297.6,"""sandy_wet""",0
FCFLA190,2024-12-01,709,3.181248672,308.4,1350,52.2,157,7.343082196,297.5,"""sandy_wet""",0
FCFLA191,2024-12-01,521,2.826811289,308.4,1528,39.9,160,7.056943341,297.5,"""alluvial""",1
FCFLA192,2024-12-01,786,4.450374339,308.3,1571,37.7,162,11.26051884,297.4,"""alluvial""",1
FCFLA193,2024-12-01,448,5.036269396,308.3,1490,42.6,164,7.219824274,297.4,"""plain""",0
FCFLA194,2024-12-01,518,0.143224595,308.3,1774,28.9,166,8.248790385,297.4,"""plain""",1
FCFLA195,2024-12-01,540,2.167433806,308.3,1502,43.6,169,3.831530994,297.4,"""mixed""",0
FCFLA196,2024-12-01,561,3.577082558,308.4,1392,49.7,174,9.53178914,297.4,"""marshy""",0
FCFLA197,2024-12-01,812,1.972568598,308.5,2100,16.9,176,3.923613952,297.4,"""paved""",0
FCFLA198,2024-12-01,779,2.44105346,308.5,1722,30.4,178,5.687651246,297.5,"""sandy_wet""",0
FCFLA199,2024-12-01,556,3.898827615,308.6,1678,32.3,180,5.618928186,297.4,"""alluvial""",1
FCFLA200,2024-12-01,1003,3.489661789,308.6,1273,59.8,182,5.402622308,297.3,"""rocky""",1
FCFLA201,2024-12-01,860,3.034183262,308.6,1297,45.9,184,7.996621579,297.3,"""rocky""",1
FCFLA202,2024-12-01,706,4.017797875,308.5,1350,57.6,186,6.128531743,297.3,"""sandy""",1
FCFLA203,2024-12-01,587,3.754205321,308.6,1439,51.9,188,8.312614549,297.4,"""plain""",0
FCFLA204,2024-12-01,922,3.785792744,308.5,1600,42.1,190,6.95568102,297.4,"""mixed""",1
FCFLA205,2024-12-01,1011,3.586074722,308.6,1434,44.4,193,0.451073145,297.4,"""mixed""",1
FCFLA206,2024-12-01,758,2.750954717,308.6,1459,41.3,196,1.226343206,297.4,"""marshy""",0
FCFLA207,2024-12-01,583,2.425361997,308.6,1472,44.9,198,5.294153093,297.5,"""plain""",0
FCFLA208,2024-12-01,397,1.935581809,308.7,1429,44.3,201,5.737016106,297.5,"""sandy-wet""",1
FCFLA209,2024-12-01,966,2.816623082,308.6,1388,48.2,203,8.061114245,297.5,"""alluvial""",1
FCFLA210,2024-12-01,583,2.616892445,308.4,1573,34.5,205,3.788787607,297.4,"""marshy""",1
FCFLA211,2024-12-01,662,3.969043205,308.4,1588,32.5,207,4.49052052,297.4,"""plain""",1
FCFLA212,2024-12-01,790,3.671562032,308.4,1511,42.8,209,9.162122911,297.5,"""paved""",1
FCFLA213,2024-12-01,519,0.837446276,308.5,1495,37.8,211,4.980771683,297.4,"""paved""",0
FCFLA214,2024-12-01,489,4.015674293,308.4,1394,50.1,213,7.325900916,297.4,"""sandy_wet""",1
FCFLA215,2024-12-01,526,3.004260873,308.4,2151,17.7,0,13.13773173,297.4,"""sandy_wet""",0
FCFLA216,2024-12-01,604,3.60594976,308.3,1501,38.2,2,6.852550497,297.3,"""alluvial""",1
FCFLA217,2024-12-01,1280,2.983731999,308.3,1301,39.6,5,7.221169887,297.3,"""alluvial""",1
FCFLA218,2024-12-01,751,2.322490163,308.3,1657,31.1,8,3.232059685,297.3,"""plain""",1
FCFLA219,2024-12-01,909,1.902371013,308.3,1333,55.2,11,5.652577907,297.3,"""rocky""",1
FCFLA220,2024-12-01,980,3.332947125,308.3,1484,43.9,13,6.946913764,297.3,"""rocky""",1
FCFLA221,2024-12-01,759,3.098269394,308.4,1430,45.7,15,6.114424066,297.3,"""sandy""",1
FCFLA222,2024-12-01,679,1.982309353,308.4,1665,28.9,17,2.531894311,297.3,"""plain""",0
FCFLA223,2024-12-01,543,2.65336999,308.5,1501,44.9,20,5.951917798,297.4,"""mixed""",1
FCFLA224,2024-12-01,1320,3.382781659,308.5,1496,42.2,22,6.779424739,297.5,"""mixed""",1
FCFLA225,2024-12-01,663,3.400009565,308.6,1595,36.9,25,5.44995519,297.6,"""marshy""",1
FCFLA226,2024-12-01,701,3.398926799,308.6,1208,62.3,28,5.957214017,297.5,"""plain""",0
FCFLA227,2024-12-01,569,4.63769974,308.6,1596,37.1,30,4.458156197,297.5,"""sandy-wet""",0
FCFLA228,2024-12-01,975,2.851345612,308.5,1446,41.9,32,3.436134987,297.5,"""alluvial""",0
FCFLA229,2024-12-01,523,4.037701127,308.5,1466,39.7,34,6.639511551,297.6,"""marshy""",1
FCFLA230,2024-12-01,761,0.601278411,308.5,1848,23.7,37,7.514691591,297.6,"""plain""",1
FCFLA231,2024-12-01,904,3.920830109,308.5,1484,44.7,40,7.780998684,297.5,"""paved""",1
FCFLA232,2024-12-01,1521,4.184503225,308.3,1493,41.2,43,6.73725678,297.4,"""paved""",1
FCFLA233,2024-12-01,516,2.781434902,308.3,1504,36.3,45,3.43391761,297.3,"""sandy_wet""",1
FCFLA234,2024-12-01,629,4.701922692,308.3,1538,38.5,47,4.314284437,297.3,"""sandy_wet""",0
FCFLA235,2024-12-01,790,3.728301954,308.4,1341,52.2,49,9.260903495,297.4,"""alluvial""",0
FCFLA236,2024-12-01,869,3.905235219,308.3,1535,34.6,51,5.31025725,297.4,"""alluvial""",1
FCFLA237,2024-12-01,945,6.45811012,308.5,1389,39.2,54,3.353950794,297.4,"""plain""",1
FCFLA238,2024-12-01,1223,4.102128217,308.5,1393,46.6,56,5.65741539,297.5,"""plain""",1
FCFLA239,2024-12-01,1384,0.259479674,308.5,1399,61.5,61,12.14284087,297.4,"""mixed""",1
FCFLA240,2024-12-01,946,4.652486153,308.5,1469,45.1,63,3.863066946,297.4,"""marshy""",0
FCFLA241,2024-12-01,830,2.942511018,308.4,1582,37.2,68,6.471500104,297.4,"""paved""",1
FCFLA242,2024-12-01,1124,3.016499862,308.6,1793,26.7,70,1.813251616,297.5,"""sandy_wet""",1
FCFLA243,2024-12-01,823,3.460977962,308.6,1452,39,72,2.919108164,297.5,"""alluvial""",1
FCFLA244,2024-12-01,710,2.290682776,308.7,1376,59.9,74,6.530769571,297.6,,1
FCFLA245,2024-12-01,628,4.299812131,308.6,1552,44.9,77,6.671608398,297.5,"""rocky""",1
FCFLA246,2024-12-01,840,2.574044629,308.7,1622,37.9,79,5.26762219,297.6,"""rocky""",0
FCFLA247,2024-12-01,569,2.681017459,308.7,1419,41.7,81,7.633607685,297.6,"""sandy""",1
FCFLA248,2024-12-01,496,1.874389346,308.6,1440,46.1,84,7.724722874,297.5,"""plain""",0
FCFLA249,2024-12-01,615,3.829215083,308.6,1643,31,89,1.28678917,297.4,"""mixed""",1
FCFLA250,2024-12-01,370,4.74462323,308.7,1510,36.2,92,6.713390234,297.4,"""mixed""",1
FCFLA251,2024-12-01,448,4.527674827,308.7,1468,46.6,94,13.41128319,297.4,"""marshy""",1
FCFLA252,2024-12-01,739,4.476393553,308.7,1429,57.4,96,6.69971841,297.4,"""plain""",1
FCFLA253,2024-12-01,576,3.338777676,308.7,1478,47.6,98,5.735033887,297.3,"""sandy-wet""",1
FCFLA254,2024-12-01,582,2.259615955,308.6,1276,53.6,103,5.801183494,297.4,"""alluvial""",1
FCFLA255,2024-12-01,780,4.71701366,308.6,1486,42.6,105,6.541896053,297.3,"""marshy""",0
FCFLA256,2024-12-01,685,2.941039657,308.6,1476,42.3,107,5.785641512,297.4,"""plain""",1
FCFLA257,2024-12-01,782,1.961151236,308.6,1431,42,109,8.56439345,297.3,"""paved""",0
FCFLA258,2024-12-01,847,3.938406115,308.7,1402,40.2,114,6.985322435,297.4,"""paved""",1
FCFLA259,2024-12-01,887,1.464346295,308.7,1433,43.4,116,7.417346634,297.4,"""sandy_wet""",1
FCFLA260,2024-12-01,887,4.192601051,308.7,2874,4.2,118,6.797956157,297.4,"""sandy_wet""",0
FCFLA261,2024-12-01,854,4.24401965,308.6,1511,35.7,120,4.926447648,297.3,"""alluvial""",0
FCFLA262,2024-12-01,656,3.001340265,308.6,1456,42.9,122,5.105646317,297.3,"""alluvial""",1
FCFLA263,2024-12-01,699,4.602142311,308.5,1550,41.5,125,3.331015429,297.2,"""plain""",1
FCFLA264,2024-12-01,1606,4.398524811,308.5,2182,16.5,127,5.503495054,297.2,"""rocky""",1
FCFLA265,2024-12-01,817,3.201312876,308.7,1619,31.6,129,7.377102603,297.3,"""rocky""",1
FCFLA266,2024-12-01,894,3.238417942,308.8,1586,32.7,131,8.618690217,297.3,"""sandy""",1
FCFLA267,2024-12-01,621,4.430691786,308.8,1499,44.2,134,9.945979303,297.3,"""plain""",0
FCFLA268,2024-12-01,676,5.154383951,308.8,1419,42.4,139,4.014879862,297.3,"""mixed""",1
FCFLA269,2024-12-01,716,5.199400012,309,1497,41.8,144,4.975387382,297.4,"""mixed""",1
FCFLA270,2024-12-01,552,3.144595021,309,1520,37,147,4.855246799,297.4,"""marshy""",1
FCFLA271,2024-12-01,966,2.06923878,309.1,1478,49.8,150,8.427977649,297.4,"""plain""",0
FCFLA272,2024-12-01,761,3.728717017,309.1,1380,41.1,152,6.29386227,297.4,"""sandy-wet""",1
FCFLA273,2024-12-01,1621,3.975351075,309,1570,37.9,154,3.342588654,297.4,"""alluvial""",0
FCFLA274,2024-12-01,996,3.48858981,309,1468,41.4,156,6.673206631,297.4,"""marshy""",1
FCFLA275,2024-12-01,1499,3.083166966,309,1833,22.6,161,6.530456608,297.4,"""plain""",0
FCFLA276,2024-12-01,862,3.025410304,308.9,1323,57.3,163,4.462318553,297.4,"""paved""",1
FCFLA277,2024-12-01,645,2.862686887,309,1583,32,166,6.011060261,297.4,"""paved""",1
FCFLA278,2024-12-01,726,2.510793024,309,1556,39.5,168,6.347151307,297.3,"""sandy_wet""",1
FCFLA279,2024-12-01,914,2.97960631,309,1548,37.4,171,9.607924349,297.3,"""sandy_wet""",1
FCFLA280,2024-12-01,1091,4.958479744,309,1324,56.9,173,5.022005122,297.4,"""alluvial""",0
FCFLA281,2024-12-01,737,1.970876938,309,1568,33.7,175,7.204581113,297.4,"""alluvial""",1
FCFLA282,2024-12-01,628,2.50224204,309,1685,30.7,177,13.76926041,297.4,"""plain""",1
FCFLA283,2024-12-01,601,1.813163805,309.1,1582,35.9,180,2.33720087,297.4,"""plain""",0
FCFLA284,2024-12-01,1063,2.95081446,309.1,1463,35,183,11.88618156,297.4,"""mixed""",1
FCFLA285,2024-12-01,662,2.774692646,309.2,1584,42.8,186,8.75979063,297.4,"""marshy""",1
FCFLA286,2024-12-01,944,2.86383119,309.2,1347,55.8,188,8.249719312,297.5,"""paved""",0
FCFLA287,2024-12-01,634,3.086882573,309.2,1459,37.9,191,1.364795774,297.4,"""sandy_wet""",1
FCFLA288,2024-12-01,729,2.884048986,309.2,1420,45.6,193,5.825322967,297.4,"""alluvial""",1
FCFLA289,2024-12-01,530,2.155602189,309.3,1404,43.5,195,2.779284043,297.5,"""rocky""",1
FCFLA290,2024-12-01,925,2.081278554,309.3,1470,38.8,197,3.379855821,297.5,"""rocky""",0
FCFLA291,2024-12-01,750,2.799875311,309.4,1326,49.8,199,7.631014562,297.6,"""sandy""",1
FCFLA292,2024-12-01,902,3.361349877,309.3,1459,49.7,201,5.506638716,297.5,"""plain""",0
FCFLA293,2024-12-01,1069,1.678349015,309.2,1530,40,206,4.980654695,297.5,"""mixed""",1
FCFLA294,2024-12-01,531,2.311120949,309,1505,39.2,209,5.961368328,297.4,"""mixed""",1
FCFLA295,2024-12-01,535,2.398537367,309.1,1611,30.2,211,6.649382167,297.5,"""marshy""",1
FCFLA296,2024-12-01,1273,4.581257293,309.1,1515,35.1,213,5.127918353,297.5,"""plain""",0
FCFLA297,2024-12-01,1099,2.772396462,309.2,1804,27.4,215,10.39417748,297.5,"""sandy-wet""",0
FCFLA298,2024-12-01,406,3.524711558,309.3,1464,46.2,218,3.420953507,297.6,"""alluvial""",1
FCFLA299,2024-12-01,838,4.443468496,309.2,1390,43.3,221,6.18930982,297.6,"""marshy""",1
FCFLA300,2024-12-01,537,3.243790979,309.2,1442,48.1,0,10.1770417,297.6,"""plain""",1
FCFLA301,2024-12-01,683,5.406167244,309.3,1529,41.9,3,10.89710208,297.6,"""paved""",1
FCFLA302,2024-12-01,1073,2.157046822,309.3,1610,35,6,3.499127343,297.6,"""paved""",1
FCFLA303,2024-12-01,1110,2.571307693,309.3,1543,34.3,8,4.697183074,297.6,"""sandy_wet""",1
FCFLA304,2024-12-01,982,4.403864564,309.4,1445,48.2,10,7.665391403,297.8,"""sandy_wet""",1
FCFLA305,2024-12-01,504,2.893385024,309.3,1893,24.6,15,6.02519117,297.7,"""alluvial""",1
FCFLA306,2024-12-01,866,4.345612403,309.3,1415,41.3,17,4.099512542,297.6,"""alluvial""",1
FCFLA307,2024-12-01,863,2.710188587,309.3,1564,37.5,20,6.892567746,297.5,"""plain""",1
FCFLA308,2024-12-01,634,3.791634567,309.3,1479,39.4,22,11.74519053,297.5,"""rocky""",1
FCFLA309,2024-12-01,697,4.401611928,309.2,1426,44.8,24,2.474715945,297.5,"""rocky""",0
FCFLA310,2024-12-01,701,4.980955334,309.2,1428,38.8,26,4.482216445,297.4,"""sandy""",1
FCFLA311,2024-12-01,555,4.247507441,309.2,1620,33.2,28,0.625999717,297.4,"""plain""",1
FCFLA312,2024-12-01,444,3.037433454,309.2,1715,28,30,7.542188142,297.5,"""mixed""",1
